Loyalty Number,Total Flights Overall,Total Distance,Total Points Earned,Total Points Redeemed,Total Redemption Value,Inactive Months,Engagement Score,Customer Tenure,CLV,Salary,Loyalty Card,Education,Marital Status,Gender,Province,Cancelled,Avg Flights Per Month,Overall Redemption Ratio,Inactivity Percentage,Value Per Flight,Churn Risk,Value Segment,Engagement Segment,Customer Type,Recommended Action
576363,35,47932,47932.0,431,78,9,0.27874166666666667,6,2537.38,99521.0,Star,Bachelor,Divorced,Female,Quebec,0,0.4794520547945205,0.008991717605824796,0.125,70.48277777777778,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
576498,31,40522,40522.0,300,54,14,-0.2675708333333333,4,5575.2,57844.0,Aurora,High School or Below,Married,Male,Quebec,0,0.6326530612244898,0.007403203119216248,0.19444444444444445,174.225,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
576576,41,52564,52564.0,1914,345,9,0.4326916666666667,2,8474.63,74705.0,Star,Bachelor,Divorced,Male,Newfoundland,0,1.64,0.036412061257490726,0.125,201.77690476190475,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
576587,50,75359,75359.0,0,0,7,0.9293270833333334,5,16548.86,91646.0,Star,Bachelor,Single,Male,Quebec,0,0.819672131147541,0.0,0.09722222222222222,324.48745098039217,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
576654,0,0,0.0,0,0,24,-2.0,0,2520.3,73051.0,Star,Bachelor,Single,Male,Ontario,0,0.0,0.0,0.3333333333333333,2520.3,1,Low Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
576658,58,89356,134034.0,508,91,5,3.351927272727273,0,3123.08,,Nova,College,Married,Female,British Columbia,1,58.0,0.0037900548364233223,0.06944444444444445,52.933559322033894,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
576690,47,68384,68384.0,0,0,6,0.9065666666666666,4,5421.52,50770.0,Aurora,Bachelor,Divorced,Female,Manitoba,0,0.9591836734693877,0.0,0.08333333333333333,112.94833333333334,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
576692,36,45357,45357.0,1097,197,9,0.2834812500000001,4,3829.28,163911.0,Star,Doctor,Married,Female,Manitoba,0,0.7346938775510204,0.02418536972529653,0.125,103.49405405405406,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
576716,37,56511,56511.0,1178,212,11,0.2073604166666667,5,5013.14,79591.0,Aurora,Bachelor,Married,Male,Nova Scotia,0,0.6065573770491803,0.020845130237825596,0.1527777777777778,131.92473684210526,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
576736,19,22160,33240.0,1358,244,7,-0.006181818181818188,0,6245.44,76255.0,Nova,Bachelor,Single,Male,Quebec,0,19.0,0.0408531632622364,0.09722222222222222,312.272,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
576871,28,41796,41796.0,1391,250,11,-0.07210833333333334,2,5504.14,,Nova,College,Married,Male,Ontario,0,1.12,0.033279900471325695,0.1527777777777778,189.79793103448276,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
576878,37,66704,66704.0,2113,381,9,0.4377333333333333,5,8550.39,47810.0,Nova,Bachelor,Single,Female,Alberta,0,0.6065573770491803,0.03167678584813732,0.125,225.0102631578947,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
576911,50,68566,68566.0,2780,500,7,0.8868708333333334,5,7292.95,,Aurora,College,Single,Female,Alberta,0,0.819672131147541,0.04054428515174938,0.09722222222222222,142.99901960784314,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
576936,36,55921,55921.0,628,113,10,0.2661729166666667,2,4419.54,,Nova,College,Married,Female,Quebec,0,1.44,0.011229927398877007,0.1388888888888889,119.44702702702702,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
576947,31,46976,46976.0,0,0,15,-0.3105666666666666,4,12552.65,48742.0,Star,Doctor,Married,Female,Quebec,0,0.6326530612244898,0.0,0.20833333333333334,392.2703125,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
577124,27,34512,34512.0,1426,256,14,-0.3884666666666667,1,3567.5,,Star,College,Married,Female,British Columbia,0,2.076923076923077,0.04131776432069075,0.19444444444444445,127.41071428571429,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
577151,59,99235,148852.5,474,85,4,3.758818181818182,0,5067.51,86729.0,Aurora,Bachelor,Married,Female,Ontario,0,59.0,0.0031843389641493147,0.05555555555555555,84.4585,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
577156,56,92639,92639.0,781,141,6,1.2456604166666667,4,6876.31,91879.0,Star,Bachelor,Divorced,Female,Ontario,0,1.1428571428571428,0.00843048359240069,0.08333333333333333,120.63701754385966,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
577195,3,3402,3402.0,0,0,23,-1.8329041666666666,0,3269.01,51034.0,Nova,Bachelor,Married,Female,British Columbia,0,3.0,0.0,0.3194444444444444,817.2525,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
577232,0,0,0.0,0,0,48,-2.0,4,6047.03,46831.0,Aurora,Bachelor,Married,Male,Saskatchewan,1,0.0,0.0,0.6666666666666666,6047.03,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
577265,34,55596,55596.0,1388,250,10,0.222475,1,10208.93,57870.0,Star,Bachelor,Married,Male,Quebec,0,2.6153846153846154,0.024965375829631094,0.1388888888888889,291.6837142857143,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
577278,19,24898,24898.0,2064,373,15,-0.6985541666666667,6,10340.46,61822.0,Aurora,Bachelor,Divorced,Male,Ontario,0,0.2602739726027397,0.08289489537732439,0.20833333333333334,517.0229999999999,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
577322,33,46428,46428.0,1987,358,10,0.14434166666666667,6,2746.08,,Star,College,Married,Male,Ontario,0,0.4520547945205479,0.04279652803204893,0.1388888888888889,80.76705882352941,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
577360,47,68670,68670.0,1204,217,9,0.6583541666666667,2,16794.31,60005.0,Aurora,Bachelor,Married,Male,Ontario,0,1.88,0.017532874139010644,0.125,349.88145833333334,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
577374,28,42437,42437.0,574,103,14,-0.3181020833333333,3,10760.18,86667.0,Star,Bachelor,Married,Male,Manitoba,1,0.7567567567567568,0.013525613836655827,0.19444444444444445,371.0406896551724,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
577386,38,58712,58712.0,499,90,12,0.1586166666666667,3,3708.81,216512.0,Nova,Doctor,Married,Male,Ontario,0,1.027027027027027,0.0084989695638104,0.16666666666666666,95.09769230769231,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
577398,42,66637,66637.0,1391,250,10,0.4581479166666667,2,23981.54,93641.0,Aurora,Bachelor,Married,Female,British Columbia,0,1.68,0.020873975809598128,0.1388888888888889,557.7102325581395,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
577405,55,95121,95121.0,562,101,6,1.2403395833333333,2,5205.91,,Aurora,College,Married,Female,British Columbia,0,2.2,0.005908202098357899,0.08333333333333333,92.96267857142857,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
577467,42,51309,51309.0,0,0,11,0.27901458333333334,3,2413.93,78481.0,Star,Doctor,Divorced,Male,British Columbia,0,1.135135135135135,0.0,0.1527777777777778,56.13790697674418,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
577501,40,52752,52752.0,0,0,10,0.3297,4,2524.65,,Star,College,Married,Female,Quebec,0,0.8163265306122449,0.0,0.1388888888888889,61.576829268292684,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
577535,47,68263,68263.0,1099,197,7,0.8224770833333334,2,5353.93,77198.0,Aurora,Bachelor,Married,Female,Manitoba,0,1.88,0.01609926168990976,0.09722222222222222,111.54020833333334,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
577726,31,42814,42814.0,1788,322,12,-0.08657916666666664,4,4376.36,78573.0,Nova,Bachelor,Divorced,Male,Saskatchewan,0,0.6326530612244898,0.04176106504729651,0.16666666666666666,136.76125,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
577795,53,78339,78339.0,1440,259,5,1.17711875,5,8564.77,101933.0,Aurora,Bachelor,Married,Male,British Columbia,0,0.8688524590163934,0.018381414347715088,0.06944444444444445,158.60685185185187,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
577844,46,59939,59939.0,332,60,9,0.5829520833333334,4,10196.11,,Nova,College,Single,Female,British Columbia,0,0.9387755102040817,0.005538872205538873,0.125,216.93851063829788,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
577860,23,30264,30264.0,1229,221,15,-0.5816833333333333,6,11042.29,,Star,College,Single,Male,Ontario,0,0.3150684931506849,0.040607962993556915,0.20833333333333334,460.0954166666667,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
577872,21,34124,34124.0,0,0,14,-0.5158916666666666,2,4118.54,57063.0,Nova,Bachelor,Married,Female,Alberta,1,0.84,0.0,0.19444444444444445,187.20636363636365,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
577901,13,23901,23901.0,386,69,20,-1.2464520833333335,2,8828.38,76723.0,Star,Bachelor,Married,Male,Nova Scotia,1,0.52,0.016149276211195714,0.2777777777777778,630.5985714285714,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
577998,0,0,0.0,0,0,24,-2.0,4,29091.24,56951.0,Nova,Bachelor,Married,Female,Ontario,1,0.0,0.0,0.3333333333333333,29091.24,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
578013,32,50903,50903.0,488,88,11,0.06814375000000004,3,2678.46,,Star,College,Single,Male,Ontario,0,0.8648648648648649,0.009586672953009587,0.1527777777777778,81.16545454545455,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
578020,25,29991,29991.0,993,179,17,-0.7083895833333332,1,8278.79,,Star,College,Married,Male,Ontario,0,1.9230769230769231,0.03310882902107229,0.2361111111111111,318.415,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
578114,31,41532,41532.0,771,139,9,0.15540833333333334,4,2987.95,,Star,College,Single,Male,Quebec,0,0.6326530612244898,0.018563551874413116,0.125,93.3734375,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
578167,33,61274,61274.0,453,82,11,0.15379583333333335,2,8271.91,77943.0,Star,Bachelor,Married,Female,Nova Scotia,0,1.32,0.007392900856793146,0.1527777777777778,243.29147058823528,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
578203,36,47749,47749.0,1536,276,10,0.2150979166666667,2,3596.83,54367.0,Star,Bachelor,Married,Female,Ontario,0,1.44,0.03216753926701571,0.1388888888888889,97.21162162162162,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
578234,11,17420,17420.0,555,100,20,-1.328625,4,10484.92,76622.0,Star,Bachelor,Divorced,Male,Ontario,1,0.22448979591836735,0.031858102290339245,0.2777777777777778,873.7433333333333,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
578688,32,45351,45351.0,0,0,12,-0.04988958333333332,2,3766.37,65392.0,Star,High School or Below,Married,Male,British Columbia,0,1.28,0.0,0.16666666666666666,114.13242424242424,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
578751,0,0,0.0,0,0,24,-2.0,3,2735.54,104500.0,Star,Bachelor,Married,Male,British Columbia,1,0.0,0.0,0.3333333333333333,2735.54,1,Low Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
578788,13,16816,16816.0,0,0,21,-1.3740666666666668,2,8257.67,221857.0,Aurora,Doctor,Married,Male,Quebec,1,0.52,0.0,0.2916666666666667,589.8335714285714,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
578811,39,58989,58989.0,1977,356,10,0.34784791666666665,3,2983.11,,Nova,College,Single,Female,Ontario,0,1.054054054054054,0.03351415494151551,0.1388888888888889,74.57775000000001,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
578837,25,34177,34177.0,1028,185,11,-0.1822270833333333,6,4152.65,,Star,College,Single,Male,Ontario,0,0.3424657534246575,0.030077827842471764,0.1527777777777778,159.71730769230768,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
578944,53,77628,77628.0,499,90,6,1.0893416666666667,2,4280.75,70454.0,Star,Bachelor,Divorced,Female,Quebec,0,2.12,0.006428010150845689,0.08333333333333333,79.27314814814815,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
578998,44,68537,68537.0,896,161,7,0.7616895833333334,2,35900.08,50409.0,Aurora,Bachelor,Married,Male,British Columbia,0,1.76,0.013073039773556276,0.09722222222222222,797.7795555555556,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
579005,52,82665,82665.0,506,91,7,1.01665625,2,4786.01,49031.0,Star,Bachelor,Married,Female,British Columbia,0,2.08,0.006121017104976653,0.09722222222222222,90.30207547169812,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
579015,26,50670,50670.0,1234,222,15,-0.3916458333333333,1,3919.37,80697.0,Star,Bachelor,Married,Male,Quebec,0,2.0,0.024353180320104202,0.20833333333333334,145.16185185185185,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
579034,40,63881,63881.0,956,172,9,0.48258958333333335,1,8476.08,52528.0,Star,Bachelor,Married,Male,British Columbia,0,3.076923076923077,0.014965091888168811,0.125,206.73365853658535,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
579093,9,17872,17872.0,0,0,21,-1.4508,0,6285.31,,Star,College,Single,Male,British Columbia,0,9.0,0.0,0.2916666666666667,628.5310000000001,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
579245,0,0,0.0,0,0,24,-2.0,2,5387.93,73496.0,Star,Bachelor,Married,Female,Ontario,1,0.0,0.0,0.3333333333333333,5387.93,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
579283,14,24778,24778.0,1039,187,19,-1.1368041666666666,1,5419.46,85717.0,Nova,Bachelor,Married,Male,British Columbia,0,1.0769230769230769,0.041930667097138705,0.2638888888888889,361.2973333333333,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
579318,35,64110,64110.0,610,110,7,0.5465208333333335,6,8509.85,250253.0,Star,Doctor,Divorced,Male,British Columbia,0,0.4794520547945205,0.009514747859181731,0.09722222222222222,236.38472222222222,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
579322,29,41891,41891.0,2104,379,8,0.19931875000000002,3,10208.93,57870.0,Nova,Bachelor,Married,Male,Nova Scotia,0,0.7837837837837838,0.05022438651771221,0.1111111111111111,340.29766666666666,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
579377,44,74059,74059.0,2633,475,8,0.71286875,3,4822.44,85887.0,Nova,Bachelor,Divorced,Male,Saskatchewan,0,1.1891891891891893,0.0355522549284364,0.1111111111111111,107.16533333333332,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
579424,29,45668,45668.0,0,0,15,-0.3604083333333333,1,27564.74,254724.0,Star,Doctor,Married,Female,British Columbia,0,2.230769230769231,0.0,0.20833333333333334,918.8246666666668,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
579438,12,19086,19086.0,0,0,19,-1.2140458333333333,0,9416.28,90083.0,Aurora,Doctor,Married,Male,Quebec,0,12.0,0.0,0.2638888888888889,724.3292307692308,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
579581,30,37931,37931.0,1002,180,10,0.02873541666666668,1,5534.58,84271.0,Star,Bachelor,Married,Male,British Columbia,0,2.3076923076923075,0.026415691236950332,0.1388888888888889,178.53483870967742,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
579584,0,0,0.0,0,0,24,-2.0,4,11315.2,70755.0,Aurora,Doctor,Divorced,Female,Quebec,1,0.0,0.0,0.3333333333333333,11315.2,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
579684,34,56382,56382.0,0,0,13,-0.022612499999999997,3,7147.62,95901.0,Nova,Bachelor,Married,Male,Quebec,1,0.918918918918919,0.0,0.18055555555555555,204.2177142857143,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
579710,31,46477,46477.0,0,0,12,-0.0636854166666667,1,3439.09,103822.0,Nova,Bachelor,Married,Female,British Columbia,0,2.3846153846153846,0.0,0.16666666666666666,107.4715625,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
579726,32,47708,47708.0,557,100,11,0.048175,2,7787.43,70127.0,Aurora,High School or Below,Married,Male,British Columbia,0,1.28,0.011674946026955083,0.1527777777777778,235.9827272727273,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
579785,18,25936,38904.0,0,0,8,-0.16479999999999997,0,11785.04,97776.0,Star,Bachelor,Married,Female,British Columbia,1,18.0,0.0,0.1111111111111111,620.2652631578948,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
579847,36,45159,45159.0,392,71,9,0.28224375,4,7573.35,,Star,College,Single,Male,Ontario,0,0.7346938775510204,0.008680248007085917,0.125,204.68513513513514,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
579883,17,29622,29622.0,726,131,19,-1.0440291666666666,0,11944.4,56610.0,Nova,Bachelor,Married,Female,Quebec,0,17.0,0.024507983661344226,0.2638888888888889,663.5777777777778,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
579890,48,77388,77388.0,2125,382,7,0.9003416666666667,6,3551.79,67234.0,Nova,Doctor,Single,Female,Quebec,0,0.6575342465753424,0.027458682758531576,0.09722222222222222,72.48551020408163,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
579931,28,47541,47541.0,1058,191,13,-0.20286874999999996,2,13094.61,96483.0,Aurora,Bachelor,Single,Female,British Columbia,0,1.12,0.022254006983298977,0.18055555555555555,451.538275862069,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
579943,27,42986,42986.0,320,58,13,-0.2521708333333333,2,2798.68,96307.0,Nova,Bachelor,Single,Female,British Columbia,0,1.08,0.007444111010305441,0.18055555555555555,99.95285714285714,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
579990,37,58166,58166.0,725,131,10,0.3010375,6,10640.94,68823.0,Aurora,Bachelor,Single,Male,Ontario,0,0.5068493150684932,0.01246411195351316,0.1388888888888889,280.02473684210526,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
580068,12,18473,18473.0,0,0,20,-1.3012104166666667,3,3703.44,48824.0,Nova,Bachelor,Married,Male,Quebec,1,0.32432432432432434,0.0,0.2777777777777778,284.88,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
580159,26,36595,36595.0,1259,227,14,-0.39628125,1,11447.51,51929.0,Star,Bachelor,Married,Male,Ontario,0,2.0,0.0344026669581375,0.19444444444444445,423.98185185185184,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
580169,27,37908,37908.0,1593,288,14,-0.36724166666666663,1,4250.28,,Nova,College,Single,Male,Nova Scotia,0,2.076923076923077,0.042021683505236225,0.19444444444444445,151.79571428571427,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
580201,26,40295,40295.0,643,116,12,-0.2064895833333333,1,8005.96,78268.0,Star,Bachelor,Married,Male,Saskatchewan,0,2.0,0.015956918800873535,0.16666666666666666,296.517037037037,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
580212,26,32265,32265.0,1476,266,11,-0.17334375,6,10719.08,94864.0,Nova,Bachelor,Divorced,Male,Nova Scotia,0,0.3561643835616438,0.0457447467922891,0.1527777777777778,397.00296296296295,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
580324,22,39372,39372.0,1089,196,14,-0.4622583333333334,5,4198.03,61113.0,Star,Bachelor,Married,Male,British Columbia,0,0.36065573770491804,0.027658547735758005,0.19444444444444445,182.52304347826086,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
580341,47,83130,83130.0,1453,261,8,0.8320625,4,7057.89,59596.0,Aurora,Bachelor,Married,Female,British Columbia,0,0.9591836734693877,0.01747843764660596,0.1111111111111111,147.039375,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
580356,35,51291,51291.0,344,62,9,0.29973541666666664,5,5439.34,,Aurora,College,Single,Female,Ontario,0,0.5737704918032787,0.00670669890041332,0.125,151.09277777777777,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
580472,36,56031,56031.0,2161,389,9,0.35019375,6,6747.52,258663.0,Nova,Doctor,Divorced,Female,Quebec,0,0.4931506849315068,0.03856724728726442,0.125,182.36540540540543,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
580493,23,29273,29273.0,910,164,17,-0.75454375,1,7380.57,71390.0,Star,Bachelor,Married,Female,Saskatchewan,0,1.7692307692307692,0.031085604973696796,0.2361111111111111,307.52375,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
580500,45,69786,104679.0,433,78,6,2.2233818181818177,0,5619.65,30644.0,Nova,Bachelor,Married,Female,Quebec,0,45.0,0.004136415743217424,0.08333333333333333,122.16630434782608,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
580508,53,61746,61746.0,2086,375,8,0.8234125,0,6731.05,,Aurora,College,Single,Female,Nova Scotia,0,53.0,0.03378301779843555,0.1111111111111111,124.64907407407408,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
580554,44,76885,76885.0,2021,364,8,0.73053125,2,12350.06,71941.0,Aurora,Bachelor,Married,Female,British Columbia,0,1.76,0.026285669692791926,0.1111111111111111,274.4457777777778,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
580586,28,49692,49692.0,1007,181,11,-0.022758333333333363,3,4730.36,54350.0,Star,High School or Below,Married,Male,Ontario,0,0.7567567567567568,0.020264423560662468,0.1527777777777778,163.1158620689655,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
580592,0,0,0.0,0,0,24,-2.0,5,8925.63,49366.0,Aurora,Bachelor,Married,Male,Quebec,1,0.0,0.0,0.3333333333333333,8925.63,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
580628,0,0,0.0,0,0,24,-2.0,6,4429.19,47177.0,Star,Bachelor,Married,Male,British Columbia,0,0.0,0.0,0.3333333333333333,4429.19,1,Low Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
580834,44,61932,61932.0,741,133,10,0.4704083333333333,1,4636.55,123828.0,Nova,Master,Married,Male,Ontario,0,3.3846153846153846,0.011964542327999612,0.1388888888888889,103.03444444444445,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
580979,8,15340,15340.0,0,0,20,-1.4041249999999998,0,2606.21,52775.0,Star,Bachelor,Married,Male,Alberta,0,8.0,0.0,0.2777777777777778,289.5788888888889,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
581007,36,49057,49057.0,343,62,10,0.22327291666666668,5,2591.75,73398.0,Star,Bachelor,Married,Male,Ontario,0,0.5901639344262295,0.006991724081699213,0.1388888888888889,70.04729729729729,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
581079,36,43285,43285.0,1100,198,10,0.1871979166666667,6,3103.92,86543.0,Nova,Bachelor,Married,Male,Alberta,0,0.4931506849315068,0.025412373515686364,0.1388888888888889,83.88972972972974,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
581260,32,45230,45230.0,0,0,12,-0.050645833333333334,6,5213.07,79976.0,Nova,Doctor,Divorced,Male,Ontario,0,0.4383561643835616,0.0,0.16666666666666666,157.97181818181818,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
581294,49,86011,86011.0,0,0,7,0.97506875,6,12944.19,,Star,College,Single,Male,Quebec,0,0.6712328767123288,0.0,0.09722222222222222,258.8838,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
581380,0,0,0.0,0,0,24,-2.0,4,2424.22,206341.0,Star,Doctor,Single,Female,Ontario,1,0.0,0.0,0.3333333333333333,2424.22,1,Low Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
581396,24,32240,32240.0,0,0,15,-0.5485,1,3265.16,50800.0,Star,Bachelor,Divorced,Male,Ontario,0,1.8461538461538463,0.0,0.20833333333333334,130.6064,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
581419,0,0,0.0,0,0,24,-2.0,0,8278.79,,Star,College,Married,Male,Alberta,0,0.0,0.0,0.3333333333333333,8278.79,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
581427,31,42069,42069.0,539,97,11,-0.007902083333333337,2,5623.31,67297.0,Nova,Doctor,Married,Male,British Columbia,0,1.24,0.01281198003327787,0.1527777777777778,175.7284375,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
581481,46,72104,72104.0,1673,301,5,0.9923166666666666,2,2516.1,96619.0,Star,Bachelor,Married,Female,British Columbia,0,1.84,0.023202274460855696,0.06944444444444445,53.53404255319149,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
581513,23,41258,41258.0,372,67,14,-0.42963749999999995,5,14376.55,83379.0,Aurora,Bachelor,Married,Male,Ontario,0,0.3770491803278688,0.009016214644077656,0.19444444444444445,599.0229166666667,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
581531,29,38087,38087.0,1138,205,13,-0.24112291666666663,4,11981.98,106899.0,Aurora,Master,Married,Male,British Columbia,0,0.5918367346938775,0.029878176853602185,0.18055555555555555,399.39933333333335,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
581533,36,47670,47670.0,0,0,9,0.2979375,5,4069.78,,Star,College,Single,Male,Quebec,0,0.5901639344262295,0.0,0.125,109.99405405405406,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
581596,44,74330,74330.0,616,111,9,0.6312291666666666,2,17723.76,50764.0,Star,Bachelor,Married,Male,Ontario,0,1.76,0.008287255653764916,0.125,393.8613333333333,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
